Unnamed: 0,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,track_uri
16204,2023-02-02 04:02:15+00:00,sir_frankster,osx,21276,US,24.2.197.91,unknown,One Kiss from You,Britney Spears,Oops!... I Did It Again,spotify:track:5iW9Y4seDbBgIchT0ANY3q,,,,trackdone,endplay,False,1.0,False,1675310513,False,5iW9Y4seDbBgIchT0ANY3q
10370,2023-03-21 18:09:12+00:00,sir_frankster,ios,21201,US,107.115.20.163,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,endplay,True,1.0,False,1679422130,False,5wQnmLuC1W7ATsArWACrgW
339,2023-02-18 18:03:32+00:00,sir_frankster,osx,21130,US,24.2.197.91,unknown,When I Fall In Love,Nat King Cole,Love Is The Thing,spotify:track:6s6h2XK7Nl8lEcTzr7ezeB,,,,clickrow,endplay,False,1.0,False,1676743391,False,6s6h2XK7Nl8lEcTzr7ezeB
2208,2023-03-27 18:20:36+00:00,sir_frankster,ios,21060,US,107.115.20.145,unknown,Fighter,Christina Aguilera,Stripped,spotify:track:7nXq1vaZiz7PdbfojpPjW5,,,,fwdbtn,fwdbtn,True,1.0,False,1679941214,False,7nXq1vaZiz7PdbfojpPjW5
5568,2022-10-23 18:31:19+00:00,sir_frankster,ios,20688,US,166.196.106.67,unknown,Remember Me This Way,Jordan Hill,Jordan Hill,spotify:track:2FXORuBJ8gBDTOVjckYXdF,,,,appload,endplay,True,1.0,False,1666549856,False,2FXORuBJ8gBDTOVjckYXdF
6452,2023-03-19 17:24:16+00:00,sir_frankster,ios,20457,US,107.115.20.162,unknown,Style,Taylor Swift,1989,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,,,,trackdone,fwdbtn,True,1.0,False,1679246635,False,4lIxdJw6W3Fg4vUIYCB0S5
15810,2022-12-07 03:33:16+00:00,sir_frankster,osx,20258,US,24.2.197.91,unknown,Man in the Mirror,Michael Jackson,The Essential Michael Jackson,spotify:track:2M7y4xDWT67Lf0JE9mrz1R,,,,appload,endplay,False,1.0,False,1670383973,False,2M7y4xDWT67Lf0JE9mrz1R
1615,2023-03-21 18:08:50+00:00,sir_frankster,ios,20163,US,107.115.20.163,unknown,Miserable At Best,Mayday Parade,A Lesson In Romantics,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,,,,appload,trackdone,True,0.0,False,1679422084,False,1ONoPkp5XIuw3tZ1GzrNKZ
13216,2023-03-19 16:53:11+00:00,sir_frankster,ios,19899,US,107.115.20.162,unknown,Remembering Sunday,All Time Low,"So Wrong, It's Right",spotify:track:2qxXypNXOJZ5qUFdpzJ56n,,,,appload,endplay,True,1.0,False,1679244762,False,2qxXypNXOJZ5qUFdpzJ56n
3685,2023-04-04 18:57:57+00:00,sir_frankster,ios,19479,US,107.115.20.145,unknown,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,,,,trackdone,fwdbtn,True,1.0,False,1680634656,False,3JvKfv6T31zO0ini8iNItO
2946,2023-03-19 17:06:24+00:00,sir_frankster,ios,18936,US,107.115.20.162,unknown,Don’t Blame Me,Taylor Swift,reputation,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,,,,trackdone,fwdbtn,True,1.0,False,1679245564,False,1R0a2iXumgCiFb7HEZ7gUE
16010,2023-04-02 13:56:04+00:00,sir_frankster,ios,18728,US,24.2.197.91,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,appload,trackdone,True,0.0,False,1680443745,False,6fuA28tFxMmsx7bmB1bsw4
2350,2023-04-07 21:58:40+00:00,sir_frankster,ios,18675,US,107.115.20.146,unknown,Country Living,The Stylistics,The Stylistics - The Original Debut Album,spotify:track:4alGMi8oirRYel22D1sMNQ,,,,trackdone,fwdbtn,True,1.0,False,1680904700,False,4alGMi8oirRYel22D1sMNQ
8177,2023-02-28 01:16:03+00:00,sir_frankster,osx,18467,US,24.2.197.91,unknown,"Tonight, I Celebrate My Love",Peabo Bryson with Roberta Flack,"Bedroom Classics, Vol. 2",spotify:track:46K6ha7ewGSY30ob1B0JMI,,,,trackdone,endplay,False,1.0,False,1677546943,False,46K6ha7ewGSY30ob1B0JMI
210,2023-04-09 18:25:26+00:00,sir_frankster,ios,18181,US,107.122.160.147,unknown,Kissing in Cars (Bonus Track),Pierce The Veil,Selfish Machines (Reissue),spotify:track:21n769QrJtrmN0pXuBkYOm,,,,appload,endplay,True,1.0,False,1681064704,False,21n769QrJtrmN0pXuBkYOm
14457,2023-02-11 15:27:52+00:00,sir_frankster,osx,18169,US,24.2.197.91,unknown,"You're On Your Own, Kid",Taylor Swift,Midnights,spotify:track:4D7BCuvgdJlYvlX5WlN54t,,,,trackdone,endplay,False,1.0,False,1675907953,False,4D7BCuvgdJlYvlX5WlN54t
8284,2023-04-15 23:28:00+00:00,sir_frankster,ios,18009,US,24.2.197.91,unknown,A Thousand Years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,trackdone,endplay,True,1.0,False,1681586430,False,6lanRgr6wXibZr8KgzXxBl
10062,2023-03-07 17:54:13+00:00,sir_frankster,ios,17182,US,107.115.20.161,unknown,Torn,Neck Deep,Torn,spotify:track:55SMBnlZaMebqCYUkFU2dT,,,,fwdbtn,fwdbtn,True,1.0,False,1678211635,False,55SMBnlZaMebqCYUkFU2dT
15811,2023-03-28 18:16:09+00:00,sir_frankster,ios,17043,US,107.115.20.145,unknown,Terrible Things - EP Version,Mayday Parade,Valdosta EP,spotify:track:3ZjnFYlal0fXN6t61wdxhl,,,,fwdbtn,unexpected-exit-while-paused,True,0.0,False,1680027353,False,3ZjnFYlal0fXN6t61wdxhl
9203,2023-03-18 00:04:19+00:00,sir_frankster,ios,16986,US,107.115.20.162,unknown,Blank Space,Taylor Swift,1989,spotify:track:1p80LdxRV74UKvL8gnD7ky,,,,trackdone,endplay,True,1.0,False,1679097841,False,1p80LdxRV74UKvL8gnD7ky
10320,2023-01-07 02:05:39+00:00,sir_frankster,ios,16259,US,130.132.173.87,unknown,And I Love You So,Bobby Goldsboro,The Very Best Of Bobby Goldsboro,spotify:track:2lFH40ztoHpkyY8GPojuA9,,,,trackdone,logout,False,0.0,False,1673055692,False,2lFH40ztoHpkyY8GPojuA9
9527,2023-02-02 04:44:24+00:00,sir_frankster,osx,16149,US,24.2.197.91,unknown,The Angel And The One,Weezer,Weezer,spotify:track:3swN6Dmuv50MvAi2S0w2Ra,,,,clickrow,endplay,False,1.0,False,1675313049,False,3swN6Dmuv50MvAi2S0w2Ra
13626,2023-02-14 19:21:29+00:00,sir_frankster,ios,15648,US,166.198.24.68,unknown,Therapy,All Time Low,Nothing Personal (Deluxe Version),spotify:track:371Tb0eNfpjpSqggjcLv8c,,,,trackdone,endplay,True,1.0,False,1676318748,False,371Tb0eNfpjpSqggjcLv8c
8102,2022-10-22 01:16:19+00:00,sir_frankster,ios,15546,US,166.196.106.67,unknown,Remember Me This Way,Jordan Hill,Jordan Hill,spotify:track:2FXORuBJ8gBDTOVjckYXdF,,,,trackdone,unexpected-exit-while-paused,True,0.0,False,1666401363,False,2FXORuBJ8gBDTOVjckYXdF
1321,2022-11-19 15:35:23+00:00,sir_frankster,ios,15518,US,24.2.197.91,unknown,Fine By Me,Andy Grammer,Andy Grammer,spotify:track:4wTChU0tU44TAMC0xcQizi,,,,trackdone,endplay,True,1.0,False,1668872107,False,4wTChU0tU44TAMC0xcQizi
6625,2023-03-31 01:28:36+00:00,sir_frankster,ios,15509,US,24.2.197.91,unknown,Silver Lining,Mt. Joy,Mt. Joy,spotify:track:0i5QVxsK3IvEDbUjTA64Li,,,,fwdbtn,fwdbtn,True,1.0,False,1680226101,False,0i5QVxsK3IvEDbUjTA64Li
12357,2023-03-07 23:29:03+00:00,sir_frankster,osx,15140,US,24.2.197.91,unknown,A Thousand Years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,clickrow,logout,False,0.0,False,1678155002,False,6lanRgr6wXibZr8KgzXxBl
12981,2022-12-10 23:54:02+00:00,sir_frankster,osx,14898,US,24.2.197.91,unknown,"Evergreen (Love Theme from, ""A Star Is Born"")",Barbra Streisand,A Star Is Born,spotify:track:2IcqY68BxP1ONPi3ME6aje,,,,trackdone,endplay,False,1.0,False,1670716426,False,2IcqY68BxP1ONPi3ME6aje
5887,2023-02-15 19:28:14+00:00,sir_frankster,ios,14274,US,166.198.24.68,unknown,Underrated,Zoe Osama,Underrated,spotify:track:7x68OKWmVySSU51vSqHR5x,,,,trackdone,endplay,False,1.0,False,1676489279,False,7x68OKWmVySSU51vSqHR5x
15419,2023-03-31 01:20:15+00:00,sir_frankster,ios,14190,US,24.2.197.91,unknown,Someone Like You (feat. Joy Oladokun),Noah Kahan,I Was / I Am,spotify:track:0hiHNxqKGf3GZgVTIOAiiK,,,,trackdone,fwdbtn,True,1.0,False,1680225600,False,0hiHNxqKGf3GZgVTIOAiiK
15081,2022-12-15 22:14:15+00:00,sir_frankster,ios,13912,US,107.122.192.162,unknown,She's Like the Wind (feat. Wendy Fraser),Patrick Swayze,Radio Hits Of the '80s,spotify:track:63Nvv3yXMosxHpQzNsNBOp,,,,trackdone,fwdbtn,True,1.0,False,1671142439,False,63Nvv3yXMosxHpQzNsNBOp
15408,2023-03-09 01:33:24+00:00,sir_frankster,osx,13898,US,24.2.197.91,unknown,I Don't Want to Talk About It - 2008 Remaster,Rod Stewart,Atlantic Crossing,spotify:track:2JWKzkQbYsNzx019WyGzaH,,,,trackdone,endplay,False,1.0,False,1678325589,False,2JWKzkQbYsNzx019WyGzaH
11982,2023-02-21 19:13:29+00:00,sir_frankster,ios,13846,US,166.198.24.67,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,fwdbtn,True,1.0,False,1677006795,False,5wQnmLuC1W7ATsArWACrgW
5014,2023-03-29 20:22:22+00:00,sir_frankster,ios,13820,US,107.115.20.145,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,endplay,True,1.0,False,1680121327,False,5wQnmLuC1W7ATsArWACrgW
3344,2023-03-22 03:03:23+00:00,sir_frankster,osx,13780,US,24.2.197.91,unknown,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,trackdone,endplay,False,1.0,False,1679454187,False,3AJwUDP919kvQ9QcozQPxg
471,2023-03-17 22:50:40+00:00,sir_frankster,ios,13400,US,107.115.20.162,unknown,Soon You’ll Get Better (feat. The Chicks),Taylor Swift,Lover,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,,,,trackdone,endplay,True,1.0,False,1679093412,False,4AYtqFyFbX0Xkc2wtcygTr
12046,2022-12-15 21:59:55+00:00,sir_frankster,ios,13165,US,107.122.192.162,unknown,Esmeralda,The Hunchback of Notre Dame Company,The Hunchback of Notre Dame (Studio Cast Recording),spotify:track:3KYVSjNTxOgTJzhaEU6la3,,,,playbtn,endplay,True,1.0,False,1671141582,False,3KYVSjNTxOgTJzhaEU6la3
10329,2022-11-24 12:21:26+00:00,sir_frankster,ios,13151,US,107.122.192.161,unknown,Just When I Needed You Most,Randy VanWarmer,Warmer,spotify:track:55wl56WlKI85UBNZoFxe9P,,,,trackdone,unexpected-exit-while-paused,True,0.0,False,1669292471,False,55wl56WlKI85UBNZoFxe9P
174,2022-11-23 12:25:30+00:00,sir_frankster,windows,13000,US,73.160.46.118,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,playbtn,unknown,False,0.0,False,1669206317,False,5RgFlk1fcClZd0Y4SGYhqH
934,2023-03-23 00:51:46+00:00,sir_frankster,osx,12917,US,24.2.197.91,unknown,Angels,Mayday Parade,Monsters In The Closet,spotify:track:4Wl3yzoeDmhdiNTHJuWt3G,,,,playbtn,unexpected-exit,False,0.0,False,1679532030,False,4Wl3yzoeDmhdiNTHJuWt3G
9119,2023-02-20 15:00:01+00:00,sir_frankster,osx,12640,US,24.2.197.91,unknown,"Rainbows, Unicorns, Everything Nice",Walt Dohrn,TROLLS World Tour (Original Motion Picture Soundtrack),spotify:track:15bDEMeqO9hJwl1WZ14gOI,,,,trackdone,trackdone,False,0.0,False,1676905189,False,15bDEMeqO9hJwl1WZ14gOI
12817,2023-03-02 03:10:16+00:00,sir_frankster,osx,12469,US,24.2.197.91,unknown,Miserable At Best,Mayday Parade,A Lesson In Romantics,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,,,,trackdone,logout,False,0.0,False,1677549190,False,1ONoPkp5XIuw3tZ1GzrNKZ
4447,2023-02-08 19:56:04+00:00,sir_frankster,ios,12306,US,166.198.22.52,unknown,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,Taylor Swift,spotify:track:7zMcNqs55Mxer82bvZFkpg,,,,trackdone,endplay,True,1.0,False,1675886151,False,7zMcNqs55Mxer82bvZFkpg
9936,2023-02-07 19:37:16+00:00,sir_frankster,ios,12302,US,166.198.24.66,unknown,Hold Onto Me,Mayday Parade,Monsters In The Closet,spotify:track:66PmO1K6RXjj6ouXzMeodH,,,,trackdone,fwdbtn,True,1.0,False,1675798622,False,66PmO1K6RXjj6ouXzMeodH
12859,2023-03-17 17:42:38+00:00,sir_frankster,ios,12120,US,107.115.20.162,unknown,Vincent,Don McLean,American Pie,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,,,,appload,fwdbtn,True,1.0,False,1679074945,False,0VNzEY1G4GLqcNx5qaaTl6
12810,2023-04-05 18:25:00+00:00,sir_frankster,ios,12077,US,107.115.20.145,unknown,When You See My Friends,Mayday Parade,Mayday Parade,spotify:track:5M7OvJqw8FvIr4jLJLwCi1,,,,trackdone,fwdbtn,True,1.0,False,1680719087,False,5M7OvJqw8FvIr4jLJLwCi1
10114,2023-02-11 17:17:01+00:00,sir_frankster,osx,11905,US,24.2.197.91,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,endplay,False,1.0,False,1676135808,False,5wQnmLuC1W7ATsArWACrgW
4703,2023-02-22 23:44:59+00:00,sir_frankster,osx,11818,US,24.2.197.91,unknown,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,,,,appload,endplay,False,1.0,False,1677109484,False,3MjUtNVVq3C8Fn0MP3zhXa
11596,2023-02-03 02:30:01+00:00,sir_frankster,osx,11786,US,24.2.197.91,unknown,Everything I Own,Bread,The Best of Bread,spotify:track:3cflKYvbpuih1EKvgREcEg,,,,playbtn,endplay,False,1.0,False,1675391389,False,3cflKYvbpuih1EKvgREcEg
3291,2022-10-23 21:37:32+00:00,sir_frankster,ios,11308,US,166.196.106.67,unknown,"Secret Love Song, Pt. II",Little Mix,Get Weird,spotify:track:0NyRSfiU6ri61vku1xiLoD,,,,fwdbtn,endplay,True,1.0,False,1666561040,False,0NyRSfiU6ri61vku1xiLoD
1152,2023-03-18 19:25:39+00:00,sir_frankster,ios,11077,US,107.115.17.123,unknown,The Reason,Hoobastank,The Reason,spotify:track:77loZpT5Y5PRP1S451P9Yz,,,,trackdone,endplay,True,1.0,False,1679167526,False,77loZpT5Y5PRP1S451P9Yz
12258,2023-03-19 17:32:17+00:00,sir_frankster,ios,11055,US,107.115.20.162,unknown,Blank Space,Taylor Swift,1989,spotify:track:1p80LdxRV74UKvL8gnD7ky,,,,trackdone,fwdbtn,True,1.0,False,1679247126,False,1p80LdxRV74UKvL8gnD7ky
8990,2022-10-30 19:41:33+00:00,sir_frankster,ios,11029,US,107.127.45.161,unknown,august,Taylor Swift,folklore,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,,,,fwdbtn,endplay,True,1.0,False,1667158882,False,3hUxzQpSfdDqwM3ZTFQY0K
486,2022-11-24 11:57:46+00:00,sir_frankster,ios,10699,US,107.122.192.161,unknown,My Eyes Adored You,Frankie Valli,Closeup,spotify:track:2yDQVcj26tpi9IUJhw9xDs,,,,trackdone,endplay,False,1.0,False,1669291055,False,2yDQVcj26tpi9IUJhw9xDs
14069,2022-11-19 15:35:34+00:00,sir_frankster,ios,10565,US,24.2.197.91,unknown,Get It Right,Glee Cast,"Glee: The Music, Volume 5",spotify:track:2IIdrejPZuHHFpc3LbTtEK,,,,playbtn,fwdbtn,True,1.0,False,1668872124,False,2IIdrejPZuHHFpc3LbTtEK
15563,2023-03-14 16:50:46+00:00,sir_frankster,osx,10560,US,24.2.197.91,unknown,Terrible Things - EP Version,Mayday Parade,Valdosta EP,spotify:track:3ZjnFYlal0fXN6t61wdxhl,,,,clickrow,endplay,False,1.0,False,1678812633,False,3ZjnFYlal0fXN6t61wdxhl
4166,2023-03-31 01:28:46+00:00,sir_frankster,ios,10154,US,24.2.197.91,unknown,Anti-Hero (Country Version),Josiah and the Bonnevilles,2022,spotify:track:16uOMH2C9NBMzqUQXLBtHy,,,,fwdbtn,fwdbtn,True,1.0,False,1680226116,False,16uOMH2C9NBMzqUQXLBtHy
13892,2023-02-02 04:44:08+00:00,sir_frankster,osx,10095,US,24.2.197.91,unknown,Here Without You,3 Doors Down,Away From The Sun,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,,,,trackdone,endplay,False,1.0,False,1675313037,False,3NLrRZoMF0Lx6zTlYqeIo4
11087,2022-12-17 03:47:27+00:00,sir_frankster,osx,10071,US,24.2.197.91,unknown,Malibu,Miley Cyrus,Younger Now,spotify:track:1UZOjK1BwmwWU14Erba9CZ,,,,trackdone,endplay,False,1.0,False,1671243248,False,1UZOjK1BwmwWU14Erba9CZ
11246,2023-02-27 01:36:08+00:00,sir_frankster,osx,10049,US,24.2.197.91,unknown,Lucky,Jason Mraz,We Sing. We Dance. We Steal Things.,spotify:track:0IktbUcnAGrvD03AWnz3Q8,,,,trackdone,endplay,False,1.0,False,1677461754,False,0IktbUcnAGrvD03AWnz3Q8
6988,2022-10-23 21:40:44+00:00,sir_frankster,ios,9919,US,166.196.106.67,unknown,Blank Space,Taylor Swift,1989,spotify:track:1p80LdxRV74UKvL8gnD7ky,,,,trackdone,fwdbtn,True,1.0,False,1666561233,False,1p80LdxRV74UKvL8gnD7ky
15095,2023-04-08 11:15:57+00:00,sir_frankster,ios,9822,US,107.115.20.146,unknown,End of the Day,One Direction,Made In The A.M.,spotify:track:5AezhHjX3R1bmxcAEgrFpS,,,,fwdbtn,endplay,True,1.0,False,1680952548,False,5AezhHjX3R1bmxcAEgrFpS
4165,2023-02-15 19:22:46+00:00,sir_frankster,ios,9752,US,166.198.24.68,unknown,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,,,,appload,trackdone,False,0.0,False,1676488615,False,3JvKfv6T31zO0ini8iNItO
8423,2023-02-28 01:25:37+00:00,sir_frankster,osx,9674,US,24.2.197.91,unknown,Sara Smile,Daryl Hall & John Oates,Daryl Hall & John Oates (The Silver Album),spotify:track:1qjrYozGqc7upUgfN776lZ,,,,clickrow,endplay,False,1.0,False,1677547527,False,1qjrYozGqc7upUgfN776lZ
12172,2022-10-23 21:37:19+00:00,sir_frankster,ios,9474,US,166.196.106.67,unknown,When You're Gone,Shawn Mendes,When You're Gone,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,,,,trackdone,fwdbtn,True,1.0,False,1666561029,False,0U1W2LZVUX7qTm7dDpqxh6
9377,2023-03-06 20:09:48+00:00,sir_frankster,ios,9393,US,107.115.20.161,unknown,I Miss You,blink-182,blink-182,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,,,,trackdone,fwdbtn,True,1.0,False,1678133378,False,1oTo3ijRbaDAtrjJrGAPSw
13749,2023-02-02 04:47:55+00:00,sir_frankster,osx,9268,US,24.2.197.91,unknown,Soul Meets Body,Death Cab for Cutie,Plans,spotify:track:5yc59J3MR3tVDPTOgwgRI5,,,,trackdone,endplay,False,1.0,False,1675313254,False,5yc59J3MR3tVDPTOgwgRI5
16292,2023-04-02 14:01:36+00:00,sir_frankster,ios,9102,US,107.115.18.113,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,fwdbtn,True,1.0,False,1680444087,False,5wQnmLuC1W7ATsArWACrgW
10194,2022-11-22 22:15:09+00:00,sir_frankster,ios,8405,US,107.122.192.162,unknown,Imagine - Remastered 2010,John Lennon,Imagine,spotify:track:7pKfPomDEeI4TPT6EOYjn9,,,,fwdbtn,endplay,True,1.0,False,1669155300,False,7pKfPomDEeI4TPT6EOYjn9
4563,2022-11-19 15:35:50+00:00,sir_frankster,ios,8312,US,24.2.197.91,unknown,good 4 u,Olivia Rodrigo,SOUR,spotify:track:4ZtFanR9U6ndgddUvNcjcG,,,,fwdbtn,endplay,True,1.0,False,1668872142,False,4ZtFanR9U6ndgddUvNcjcG
8,2023-04-17 20:38:11+00:00,sir_frankster,ios,8165,US,107.115.20.49,unknown,Three Cheers For Five Years,Mayday Parade,"Punk Goes Acoustic, Vol. 2",spotify:track:3hJoAM3O7q1i70lJRf8Cky,,,,trackdone,fwdbtn,True,1.0,False,1681763882,False,3hJoAM3O7q1i70lJRf8Cky
9331,2023-03-12 23:15:43+00:00,sir_frankster,ios,8126,US,107.115.20.162,unknown,Break Up To Make Up,The Stylistics,The Best Of The Stylistics and More 30th Anniversary Edition,spotify:track:5Vgx4jtn7Xf7KEIogHIcCZ,,,,appload,endplay,True,1.0,False,1678662935,False,5Vgx4jtn7Xf7KEIogHIcCZ
5494,2023-03-06 20:28:13+00:00,sir_frankster,ios,7894,US,107.115.20.161,unknown,I Don't Love You,My Chemical Romance,The Black Parade,spotify:track:4RAOI1etsgbh5NP3T5R8rN,,,,fwdbtn,fwdbtn,True,1.0,False,1678134486,False,4RAOI1etsgbh5NP3T5R8rN
3654,2023-04-07 23:37:06+00:00,sir_frankster,ios,7828,US,107.115.20.146,unknown,Leave Out All The Rest,Linkin Park,Minutes to Midnight,spotify:track:0sp00HSXkQyqTa6QqM0O8V,,,,trackdone,fwdbtn,True,1.0,False,1680910617,False,0sp00HSXkQyqTa6QqM0O8V
3253,2023-02-22 21:46:24+00:00,sir_frankster,ios,7755,US,166.198.24.66,unknown,,,,,,,,trackdone,endplay,False,1.0,False,1677102375,False,
13349,2023-04-08 00:06:52+00:00,sir_frankster,ios,7722,US,107.115.20.146,unknown,Can’t Take My Eyes Off You - BBC Live Version,Shawn Mendes,Wonder,spotify:track:1MpmApLaUCZiWPH7gLOepR,,,,trackdone,fwdbtn,True,1.0,False,1680912403,False,1MpmApLaUCZiWPH7gLOepR
10459,2023-04-18 02:18:18+00:00,sir_frankster,osx,7718,US,24.2.197.91,unknown,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,Taylor Swift,spotify:track:7zMcNqs55Mxer82bvZFkpg,,,,trackdone,fwdbtn,False,1.0,False,1681784289,False,7zMcNqs55Mxer82bvZFkpg
7519,2022-12-17 03:56:13+00:00,sir_frankster,osx,7591,US,24.2.197.91,unknown,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,,,,trackdone,endplay,False,1.0,False,1671249365,False,3MjUtNVVq3C8Fn0MP3zhXa
10269,2023-04-05 18:25:09+00:00,sir_frankster,ios,7383,US,107.115.20.145,unknown,Turn My Back,Mayday Parade,Sunnyland B-Sides,spotify:track:7xgjwuqkYgAvLpBqeW4atb,,,,fwdbtn,endplay,True,1.0,False,1680719102,False,7xgjwuqkYgAvLpBqeW4atb
13678,2022-10-30 19:41:20+00:00,sir_frankster,ios,7082,US,107.127.45.161,unknown,Blank Space,Taylor Swift,1989,spotify:track:1p80LdxRV74UKvL8gnD7ky,,,,trackdone,fwdbtn,True,1.0,False,1667158872,False,1p80LdxRV74UKvL8gnD7ky
15740,2022-11-23 13:22:50+00:00,sir_frankster,windows,6883,US,73.160.46.118,unknown,Wonderful Tonight,Eric Clapton,Slowhand 35th Anniversary,spotify:track:6zC0mpGYwbNTpk9SKwh08f,,,,trackdone,backbtn,False,1.0,False,1669209762,False,6zC0mpGYwbNTpk9SKwh08f
2990,2023-03-10 02:44:37+00:00,sir_frankster,ios,6548,US,24.2.197.91,unknown,Hey There Delilah,Plain White T's,All That We Needed,spotify:track:4RCWB3V8V0dignt99LZ8vH,,,,playbtn,fwdbtn,True,1.0,False,1678416271,False,4RCWB3V8V0dignt99LZ8vH
13702,2023-03-25 15:15:34+00:00,sir_frankster,ios,6537,US,24.2.197.91,unknown,Someone Like You (feat. Joy Oladokun),Noah Kahan,I Was / I Am,spotify:track:0hiHNxqKGf3GZgVTIOAiiK,,,,trackdone,fwdbtn,True,1.0,False,1679757326,False,0hiHNxqKGf3GZgVTIOAiiK
15515,2023-03-31 01:28:57+00:00,sir_frankster,ios,6528,US,107.115.20.147,unknown,Next to You,John Vincent III,Songs from the Valley,spotify:track:3MwHZDGwAR8RjZZBriBqmx,,,,fwdbtn,unexpected-exit-while-paused,True,0.0,False,1680226130,False,3MwHZDGwAR8RjZZBriBqmx
4605,2023-03-02 19:23:06+00:00,sir_frankster,ios,6243,US,107.115.17.123,unknown,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,,,,trackdone,fwdbtn,True,1.0,False,1677784978,False,3JvKfv6T31zO0ini8iNItO
1670,2023-04-17 21:03:04+00:00,sir_frankster,ios,6148,US,24.2.197.91,unknown,Iris,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,,,,trackdone,logout,True,0.0,False,1681765359,False,6vrUTGn5p8IrfTZ0J6sIVM
7755,2023-03-31 18:36:29+00:00,sir_frankster,ios,6063,US,107.115.20.147,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,fwdbtn,True,1.0,False,1680287781,False,5wQnmLuC1W7ATsArWACrgW
2185,2022-12-27 01:29:48+00:00,sir_frankster,ios,6013,US,107.127.45.83,unknown,Your Song,Elton John,Elton John,spotify:track:38zsOOcu31XbbYj9BIPUF1,,,,playbtn,fwdbtn,False,1.0,False,1672104583,False,38zsOOcu31XbbYj9BIPUF1
13826,2022-10-23 20:45:43+00:00,sir_frankster,ios,5991,US,166.196.106.67,unknown,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:5enxwA8aAbwZbf5qCHORXi,,,,trackdone,fwdbtn,True,1.0,False,1666557937,False,5enxwA8aAbwZbf5qCHORXi
15416,2023-04-06 18:20:53+00:00,sir_frankster,ios,5977,US,107.115.20.147,unknown,Leave Out All The Rest,Linkin Park,Minutes to Midnight,spotify:track:0sp00HSXkQyqTa6QqM0O8V,,,,trackdone,fwdbtn,True,1.0,False,1680805246,False,0sp00HSXkQyqTa6QqM0O8V
3012,2023-02-15 19:28:22+00:00,sir_frankster,ios,5944,US,166.198.24.68,unknown,Players,Coi Leray,Players,spotify:track:6UN73IYd0hZxLi8wFPMQij,,,,fwdbtn,endplay,False,1.0,False,1676489296,False,6UN73IYd0hZxLi8wFPMQij
