,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
13397,2019-02-25T00:54:24Z,sir_frankster,OS X 10.14.2 [x86 8],5561,US,174.57.151.39,unknown,Intro,Cast,A Star Is Born Soundtrack,spotify:track:69iiDrtnLNPWviEvaaRuvC,,,,appload,endplay,False,,False,1551056058367,False
13398,2022-02-11T19:46:25Z,sir_frankster,Partner google cast_tv;Eureka_Dongle;;5.9.4--1.56.500000,225636,US,67.80.109.157,,Memory,Sugarcult,Palm Trees and Power Lines,spotify:track:0ChpoNjXfJPjMvCIN6so6J,,,,trackdone,trackdone,False,,False,0,False
13399,2016-08-10T02:15:45Z,sir_frankster,"iOS 10.0 (iPhone8,1)",0,US,174.57.145.179,unknown,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,,,,trackdone,unexpected-exit,True,,False,0,False
13400,2017-10-12T22:09:56Z,sir_frankster,OS X 10.12.6 [x86 8],214586,US,128.235.8.252,unknown,Stay,Mayday Parade,Mayday Parade,spotify:track:5qFmtU2b7EvbhFG8NZOffH,,,,trackdone,trackdone,False,,False,1507845981340,False
13401,2020-10-22T13:21:17Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),237879,US,108.53.217.176,unknown,O Holy Night,The Hound + The Fox,Songs of Winter,spotify:track:51uSyy1GrnVe3p9i1EgIWZ,,,,trackdone,trackdone,False,,False,1603372639135,False
13402,2015-02-08T07:25:59Z,sir_frankster,"iOS 8.1 (iPod5,1)",234999,US,96.25.209.201,unknown,Loser,Beck,Mellow Gold,spotify:track:5PntSbMHC1ud6Vvl8x56qd,,,,trackdone,trackdone,False,0.0,False,0,False
13403,2019-04-28T19:45:45Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",238880,US,66.87.84.141,unknown,Move Along,The All-American Rejects,Move Along,spotify:track:2l57cfmCnOkwNX1tky02n1,,,,appload,trackdone,True,,False,1556480506517,False
13404,2021-03-02T19:25:38Z,sir_frankster,Windows 10 (10.0.18363; x64),239453,US,108.53.217.176,unknown,"All I Ask of You (from ""The Phantom of the Opera"") [with Kelly Clarkson]",Josh Groban,Stages,spotify:track:3XbuqATuVYo20LysQKShOW,,,,clickrow,trackdone,False,,False,1614712900671,False
13405,2023-02-11T17:49:31Z,sir_frankster,osx,232800,US,24.2.197.91,unknown,The Reason,Hoobastank,The Reason,spotify:track:77loZpT5Y5PRP1S451P9Yz,,,,trackdone,trackdone,False,0.0,False,1676137538,False
13406,2021-01-02T04:09:42Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),187673,US,108.53.217.176,unknown,Firework - Acoustic,The Mayries,Firework,spotify:track:3rlpBpSe9ZE8KaW0X9IZ41,,,,clickrow,trackdone,False,,False,1609560395413,False
13407,2022-01-17T02:52:49Z,sir_frankster,OS X 11.4.0 [arm 2],210353,US,38.126.101.139,unknown,Gotta Be A Reason,Alec Benjamin,Narrated For You,spotify:track:0IrtQ83z9jylZaLEJK2eoy,,,,trackdone,trackdone,False,,False,1642387757694,False
13408,2018-07-31T00:36:39Z,sir_frankster,OS X 10.13.5 [x86 8],165521,US,73.215.121.100,unknown,Faded,Alan Walker,Faded,spotify:track:7gHs73wELdeycvS48JfIos,,,,appload,endplay,False,,False,1532922261249,False
13409,2015-04-14T14:23:44Z,sir_frankster,Windows 8 (6.2.9200; x64),94783,US,107.0.28.50,unknown,Rude,MAGIC!,Rude,spotify:track:3tCwjWLicbjsMCvXhN0WOE,,,,trackdone,endplay,False,1.0,False,0,False
13410,2017-11-16T12:54:51Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",231133,US,66.87.30.245,unknown,You Belong With Me,Taylor Swift,Fearless,spotify:track:3GCL1PydwsLodcpv0Ll1ch,,,,trackdone,trackdone,True,,False,1510836657434,False
13411,2018-01-12T00:13:18Z,sir_frankster,"iOS 11.2.2 (iPhone6,1)",285120,US,173.124.2.124,unknown,A Thousand Years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,trackdone,trackdone,True,,False,1515715712079,False
13412,2020-09-11T18:59:25Z,sir_frankster,"iOS 13.6.1 (iPhone10,1)",230613,US,99.203.118.137,unknown,Waiting For Love,Avicii,Stories,spotify:track:2P4OICZRVAQcYAV2JReRfj,,,,trackdone,trackdone,True,,False,1599850533727,False
13413,2019-08-06T15:31:14Z,sir_frankster,OS X 10.14.5 [x86 8],126824,US,100.8.116.86,unknown,Coffee,beabadoobee,Coffee,spotify:track:429NtPmr12aypzFH3FkN9l,,,,clickrow,trackdone,False,,False,1565105347742,False
13414,2021-09-25T00:48:17Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",94037,US,107.126.43.210,unknown,Blackout,Corey Hawkins,In The Heights (Original Motion Picture Soundtrack),spotify:track:0e2SZBDwY2ods2rkb84nmW,,,,fwdbtn,logout,True,,False,1632530799698,False
13415,2022-06-30T12:20:42Z,sir_frankster,OS X 11.4.0 [arm 2],244026,US,24.2.197.91,unknown,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,Bookends,spotify:track:0iOZM63lendWRTTeKhZBSC,,,,trackdone,trackdone,False,,False,1656591396859,False
13416,2018-10-30T19:22:31Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",311040,US,128.235.250.32,unknown,Untouchable,Taylor Swift,Fearless Platinum Edition,spotify:track:2IZ00ed83ygPIiacYScWUE,,,,fwdbtn,trackdone,True,,False,1540926993854,False
13417,2020-02-19T12:49:49Z,sir_frankster,"iOS 13.3.1 (iPhone10,1)",91012,US,99.203.25.170,unknown,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",Randy Newman,Toy Story,spotify:track:2stkLJ0JNcXkIRDNF3ld6c,,,,trackdone,unexpected-exit-while-paused,True,,False,1581683323548,False
13418,2022-04-11T00:29:27Z,sir_frankster,Partner windows_tv microsoft;xbox_one_s;1fc2d01aa9074dde950e8d3dc0eb1729;;tpapi,240020,US,64.224.255.89,,I Won't Give Up,Jason Mraz,Love Is a Four Letter Word,spotify:track:53QF56cjZA9RTuuMZDrSA6,,,,trackdone,trackdone,False,,False,0,False
13419,2018-12-12T17:18:02Z,sir_frankster,OS X 10.14.1 [x86 8],195706,US,130.68.183.13,unknown,I Know Places,Taylor Swift,1989,spotify:track:2zfgVd034GlUvk7LqBHl6u,,,,trackdone,trackdone,True,,False,1544634885979,False
13420,2019-02-17T00:31:29Z,sir_frankster,OS X 10.14.2 [x86 8],22221,US,130.68.183.15,unknown,Cartier,Bazzi,COSMIC,spotify:track:2v6zKkf71lJYTHOmsKo02e,,,,clickrow,endplay,False,,False,1550363458444,False
13421,2018-10-22T16:14:57Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",207106,US,128.235.250.32,unknown,The Outside,Taylor Swift,Taylor Swift,spotify:track:2QA3IixpRcKyOdG7XDzRgv,,,,fwdbtn,trackdone,True,,False,1540224685839,False
13422,2021-10-30T01:34:31Z,sir_frankster,Windows 10 (10.0.19042; x64),425152,US,130.132.173.35,unknown,Arcadia,Lana Del Rey,Arcadia,spotify:track:5mqVdt50q0fYvyz3gd6eKe,,,,trackdone,trackdone,False,,False,1635557241449,False
13423,2018-12-17T13:31:44Z,sir_frankster,"iOS 12.1 (iPhone8,1)",214560,US,66.87.9.233,unknown,Come Clean,Hilary Duff,Metamorphosis,spotify:track:2TZ1apxMDlubCGMsOxcTbT,,,,trackdone,trackdone,False,,False,1545053287625,False
13424,2020-09-26T16:09:53Z,sir_frankster,"iOS 13.7 (iPhone10,1)",13758,US,99.203.118.147,unknown,Novocaine,Fall Out Boy,American Beauty/American Psycho,spotify:track:5F0bmCjKUufNz1bHXfgRwe,,,,appload,trackdone,True,,False,1601135778304,False
13425,2015-08-09T17:59:22Z,sir_frankster,"iOS 8.4 (iPod5,1)",187920,US,96.25.209.201,unknown,Nothing Lasts Forever,Maroon 5,It Won't Be Soon Before Long.,spotify:track:6zaKzSQwWtxqAvBvoubEWo,,,,fwdbtn,trackdone,True,0.0,False,0,False
13426,2023-03-17T21:34:15Z,sir_frankster,ios,0,US,107.115.20.162,unknown,Candle In The Wind - Remastered 2014,Elton John,Goodbye Yellow Brick Road,spotify:track:1L9fzw2pXprOqtemTwtxXF,,,,trackdone,endplay,True,1.0,False,1679088854,False
13427,2017-10-11T21:31:07Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",252733,US,128.235.8.185,unknown,Let Her Go,Passenger,All the Little Lights,spotify:track:6GmUVqe73u5YRfUUynZK6I,,,,trackdone,trackdone,True,,False,1507757213566,False
13428,2023-02-23T00:42:16Z,sir_frankster,osx,205200,US,24.2.197.91,unknown,Your Song (Acoustic),Cameron Bedell,Your Song (Acoustic),spotify:track:1g0zTWTunT008ToMdtGnBm,,,,trackdone,trackdone,False,0.0,False,1677112731,False
13429,2021-09-26T02:20:01Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",178146,US,107.126.43.210,unknown,good 4 u,Olivia Rodrigo,SOUR,spotify:track:4ZtFanR9U6ndgddUvNcjcG,,,,trackdone,trackdone,True,,False,1632622622528,False
13430,2015-02-01T05:55:27Z,sir_frankster,"iOS 8.1 (iPod5,1)",2275,US,96.25.209.201,unknown,Am I Wrong,Keb' Mo',Keb' Mo',spotify:track:3tvyQCSm1QcWURgGvygvke,,,,clickrow,endplay,False,1.0,False,0,False
13431,2021-12-27T20:05:50Z,sir_frankster,OS X 11.4.0 [x86 4],227853,US,24.146.205.242,unknown,Get It Right,Glee Cast,"Glee: The Music, Volume 5",spotify:track:2IIdrejPZuHHFpc3LbTtEK,,,,fwdbtn,trackdone,False,,False,1640635323181,False
13432,2017-12-05T19:58:46Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",251033,US,66.87.31.231,unknown,"i hate u, i love u (feat. olivia o'brien)",gnash,us,spotify:track:7vRriwrloYVaoAe3a9wJHe,,,,trackdone,trackdone,True,,False,1512503674136,False
13433,2021-06-28T16:44:22Z,sir_frankster,"iOS 14.6 (iPhone13,1)",239076,US,107.115.44.81,unknown,"Lover - Recorded at Air Studios, London",Niall Horan,Spotify Singles,spotify:track:3PgxWUQc4HJoQMj5Kp5Mcd,,,,trackdone,trackdone,False,,False,1624898421856,False
13434,2021-10-03T15:09:54Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",241093,US,107.127.42.23,unknown,How Deep Is Your Love,Bee Gees,How Can You Mend A Broken Heart,spotify:track:3ZP18us6p6LHOZMG1LLUjF,,,,playbtn,trackdone,True,,False,1633273553594,False
13435,2019-03-28T21:49:55Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",186973,US,66.87.30.116,unknown,Love That Lets Go,Hannah Montana,Hannah Montana Forever,spotify:track:3lbHIoE1Yq6gqfdkA9jcVU,,,,trackdone,trackdone,True,,False,1553809606798,False
13436,2018-04-11T16:42:09Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",170880,US,66.87.31.156,unknown,Everything Has Changed,Taylor Swift,Red,spotify:track:7gdwoOmi258QJq0hmQ4hto,,,,trackdone,unexpected-exit-while-paused,True,,False,1523449347431,False
13437,2018-03-14T01:26:14Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",12131,US,96.225.59.249,unknown,Malibu - Alan Walker Remix,Miley Cyrus,Malibu,spotify:track:2OJ4ICFObsG4qQ1yICrCUZ,,,,trackdone,endplay,True,,False,1520990760384,False
13438,2022-03-25T20:37:51Z,sir_frankster,"iOS 15.3.1 (iPhone13,1)",159893,US,107.122.160.162,unknown,"Topsy Turvy, Pt. 2",Erik Liberman,The Hunchback of Notre Dame (Studio Cast Recording),spotify:track:4w63XdpVCv2Vh7QMRZLC4X,,,,trackdone,trackdone,False,,False,1648240511054,False
13439,2020-04-29T18:20:29Z,sir_frankster,"iOS 13.4.1 (iPhone10,1)",263400,US,100.8.116.86,unknown,Heartbreaker,Bee Gees,The Record - Their Greatest Hits,spotify:track:0dAlZYy2WxFOAN96PcVQow,,,,playbtn,trackdone,True,,False,1588184166794,False
13440,2018-02-08T14:22:22Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",1950,US,66.87.84.175,unknown,Home,Edward Sharpe & The Magnetic Zeros,Up from Below,spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,,,,clickrow,fwdbtn,True,,False,1518099739211,False
13441,2018-11-18T23:11:11Z,sir_frankster,OS X 10.14.1 [x86 8],252920,US,174.57.151.39,unknown,Moment,Nate Ruess,Grand Romantic,spotify:track:3GXrjXQlTK1wa2gLEdviwm,,,,trackdone,trackdone,True,,False,1542582417489,False
13442,2023-03-20T18:19:23Z,sir_frankster,ios,238076,US,107.115.20.162,unknown,Terrible Things - EP Version,Mayday Parade,Valdosta EP,spotify:track:3ZjnFYlal0fXN6t61wdxhl,,,,trackdone,trackdone,True,0.0,False,1679336125,False
13443,2022-05-03T14:17:14Z,sir_frankster,"iOS 15.4.1 (iPhone13,1)",216280,US,107.115.20.33,unknown,Grand Romantic,Nate Ruess,Grand Romantic,spotify:track:3xFhn0a0C2khTewk69wpPN,,,,trackdone,trackdone,True,,False,1651587171114,False
13444,2015-01-23T00:59:19Z,sir_frankster,"iOS 8.1 (iPod5,1)",172444,US,96.25.209.201,unknown,Take Me to Church - Live From Spotify London,Hozier,Spotify Sessions London,spotify:track:6d0wEqM0jJTNv1asKflGGi,,,,trackdone,fwdbtn,True,1.0,False,0,False
13445,2017-10-09T18:04:13Z,sir_frankster,OS X 10.12.6 [x86 8],1834,US,128.235.8.252,unknown,Six Degrees of Separation,The Script,#3,spotify:track:4IACOiO4fczuCkYFdYxDGu,,,,fwdbtn,fwdbtn,False,,False,1507572250721,False
13446,2018-05-07T15:10:33Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",243933,US,66.87.9.216,unknown,Everything Has Changed,Taylor Swift,Red,spotify:track:7gdwoOmi258QJq0hmQ4hto,,,,trackdone,trackdone,True,,False,1525705587705,False
13447,2023-04-07T22:39:10Z,sir_frankster,ios,182280,US,107.115.20.146,unknown,Make It Last,The Stylistics,Rockin' Roll Baby,spotify:track:2lZoCCtydWfVmbGd8kaNt8,,,,trackdone,trackdone,True,0.0,False,1680906968,False
13448,2018-10-25T23:27:09Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",70677,US,66.87.31.65,unknown,With Or Without You - Remastered,U2,The Joshua Tree,spotify:track:4ha9ajL4Kz98uldAfuos6p,,,,trackdone,unexpected-exit-while-paused,True,,False,1540478450665,False
13449,2022-03-18T22:02:30Z,sir_frankster,"iOS 15.3.1 (iPhone13,1)",34676,US,107.115.20.114,unknown,Baptize Me,Josh Gad,The Book Of Mormon (Original Broadway Cast Recording),spotify:track:7LyYK173QOgj389valYJwv,,,,trackdone,endplay,False,,False,1647640913713,False
13450,2022-12-16T23:42:45Z,sir_frankster,osx,169333,US,24.2.197.91,unknown,Prisoner (feat. Dua Lipa),Miley Cyrus,Plastic Hearts,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,,,,trackdone,trackdone,False,0.0,False,1671233996,False
13451,2022-01-17T23:56:03Z,sir_frankster,OS X 11.4.0 [arm 2],362570,US,38.126.101.139,unknown,Last Kiss,Boyce Avenue,"Cover Sessions, Vol. 2",spotify:track:17nTRIt0yUy4Sa9zF7GBFO,,,,trackdone,trackdone,False,,False,1642463399568,False
13452,2018-09-24T12:46:16Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",1416,US,66.87.30.202,unknown,Dress,Taylor Swift,reputation,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,,,,fwdbtn,fwdbtn,True,,False,1537793174149,False
13453,2021-02-23T01:55:35Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),192500,US,108.53.217.176,unknown,Annabelle's Homework,Alec Benjamin,Narrated For You,spotify:track:0DYRjWiFJHvLjxRrywtltC,,,,appload,trackdone,False,,False,1614045142667,False
13454,2018-11-14T14:13:38Z,sir_frankster,OS X 10.14.1 [x86 8],1857,US,128.235.250.32,unknown,,,,,,,,clickrow,endplay,True,,False,1542201589113,False
13455,2019-04-18T16:31:47Z,sir_frankster,OS X 10.14.3 [x86 8],9113,US,128.235.250.32,unknown,Drops of Jupiter (Tell Me),Train,Drops Of Jupiter,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,,,,fwdbtn,endplay,False,,False,1555605097444,False
13456,2020-07-13T17:46:11Z,sir_frankster,OS X 10.15.4 [x86 4],242905,US,192.187.63.208,unknown,Wild World,Yusuf / Cat Stevens,Tea For The Tillerman,spotify:track:6Xz7FeyE8HTP90HecgHV57,,,,clickrow,endplay,False,,False,1594659380735,False
13457,2015-05-11T22:02:36Z,sir_frankster,"iOS 8.2 (iPod5,1)",1300,US,173.15.174.215,unknown,Where Did You Sleep Last Night,Nirvana,MTV Unplugged In New York,spotify:track:551qy5vUgrUfEUc4dCNfht,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
13458,2019-04-15T16:46:56Z,sir_frankster,OS X 10.14.3 [x86 8],266920,US,128.235.250.32,unknown,She's Everything,Brad Paisley,Time Well Wasted,spotify:track:3dAgQFdruU8ufWc5GE05xC,,,,trackdone,trackdone,False,,False,1555346548320,False
13459,2022-03-25T20:32:18Z,sir_frankster,"iOS 15.3.1 (iPhone13,1)",175640,US,107.122.160.162,unknown,Rest And Recreation,Andrew Samonsky,The Hunchback of Notre Dame (Studio Cast Recording),spotify:track:3mLIZNIg2AonIIibJ9XyWL,,,,trackdone,trackdone,False,,False,1648240161627,False
13460,2018-05-07T11:44:36Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",163280,US,66.87.9.168,unknown,Vibrations,Mae Ji-Yoon,Vibrations,spotify:track:1u4kezJPmcBmdUeiJ14joT,,,,trackdone,trackdone,True,,False,1525693311120,False
13461,2015-01-31T05:30:39Z,sir_frankster,"iOS 8.1 (iPod5,1)",81819,US,96.25.209.201,unknown,Impossible,James Arthur,James Arthur (Deluxe),spotify:track:5yVIlYEHZxQVLyInCdldoS,,,,clickrow,endplay,False,1.0,False,0,False
13462,2021-01-14T06:20:55Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),192500,US,108.53.217.176,unknown,Annabelle's Homework,Alec Benjamin,Narrated For You,spotify:track:0DYRjWiFJHvLjxRrywtltC,,,,trackdone,trackdone,False,,False,1610605061880,False
13463,2023-02-16T20:15:28Z,sir_frankster,ios,209306,US,166.198.24.68,unknown,Leave Out All The Rest,Linkin Park,Minutes to Midnight,spotify:track:0sp00HSXkQyqTa6QqM0O8V,,,,trackdone,trackdone,True,0.0,False,1676578317,False
13464,2018-09-18T19:55:24Z,sir_frankster,OS X 10.13.6 [x86 8],320321,US,128.235.250.32,unknown,Old Eden,Honeywater,Wonder,spotify:track:53JLmQSHds9iwskQlXPkOD,,,,trackdone,trackdone,False,,False,1537300203403,False
13465,2017-11-09T13:09:58Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",259573,US,66.87.85.86,unknown,The Prayer,Celtic Woman,A New Journey,spotify:track:3sJ2sVxfWZJFM7OBSQCNFy,,,,trackdone,trackdone,True,,False,1510232737486,False
13466,2017-10-26T14:59:38Z,sir_frankster,OS X 10.12.6 [x86 8],19340,US,128.235.8.252,unknown,Roses,The Chainsmokers,Roses,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,,,,trackdone,endplay,False,,False,1509029956700,False
13467,2020-10-22T03:09:04Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),242373,US,108.53.217.176,unknown,The First Noel,The Hound + The Fox,Songs of Winter,spotify:track:5i0c65uouwXczFWrYQqpyV,,,,trackdone,trackdone,False,,False,1603335901115,False
13468,2020-09-26T05:14:17Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),2600,US,108.53.217.176,unknown,Better Than Revenge,Tyler Ward,"Tyler Ward Covers, Vol. 4",spotify:track:0KZwtWxA3ubT2u4IRRLhdy,,,,clickrow,endplay,False,,False,1601097247030,False
13469,2017-10-23T12:01:18Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",229653,US,66.87.9.7,unknown,Fields of Gold,Celtic Woman,"Decade. The Songs, The Show, The Traditions, The Classics.",spotify:track:1Fpsx72oxur3RVwrVEYLiY,,,,trackdone,trackdone,False,,False,1508759844959,False
13470,2023-04-12T18:48:47Z,sir_frankster,ios,104162,US,107.122.160.147,unknown,Stay,Mayday Parade,Mayday Parade,spotify:track:5qFmtU2b7EvbhFG8NZOffH,,,,trackdone,trackdone,True,0.0,False,1681324937,False
13471,2021-05-18T16:36:55Z,sir_frankster,Windows 10 (10.0.19042; x64),203773,US,108.53.217.176,unknown,"It's Been a Long, Long Time (with Harry James & His Orchestra)",Kitty Kallen,Best Of The Big Bands,spotify:track:52XDumqYDUXX16R7FM5fpV,,,,trackdone,trackdone,False,,False,1621355610944,False
13472,2015-01-31T05:37:11Z,sir_frankster,"iOS 8.1 (iPod5,1)",3204,US,96.25.209.201,unknown,Smooth Sailing,Queens of the Stone Age,...Like Clockwork,spotify:track:1Dhi8OBMSyukjUQ93uBfNz,,,,clickrow,endplay,False,1.0,False,0,False
13473,2019-03-29T20:00:34Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",257133,US,66.87.85.20,unknown,She Will Be Loved,Maroon 5,Songs About Jane,spotify:track:7sapKrjDij2fpDVj0GxP66,,,,trackdone,trackdone,True,,False,1553889376562,False
13474,2021-10-20T01:15:05Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",156106,US,24.146.205.242,unknown,July,Noah Cyrus,THE END OF EVERYTHING,spotify:track:6J2LdBN97cDWn0MLxYh9HB,,,,trackdone,trackdone,False,,False,1634692347965,False
13475,2018-02-12T20:29:50Z,sir_frankster,OS X 10.13.1 [x86 8],20805,US,108.53.119.186,unknown,Breakeven,The Script,The Script,spotify:track:38xWaVFKaxZlMFvzNff2aW,,,,fwdbtn,fwdbtn,False,,False,1518467371923,False
13476,2022-09-13T02:35:54Z,sir_frankster,OS X 11.4.0 [arm 2],176093,US,24.2.197.91,unknown,I Will Always Love You,Dolly Parton,Jolene,spotify:track:6nRvgo4ySezQKD1D7NIqAu,,,,clickrow,trackdone,False,,False,1663036378506,False
13477,2017-10-06T21:05:27Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",311106,US,66.87.30.244,unknown,Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,,,,trackdone,trackdone,True,,False,1507323615196,False
13478,2018-02-01T18:21:44Z,sir_frankster,OS X 10.13.1 [x86 8],1573,US,128.235.250.32,unknown,The Only Way I Know (with Luke Bryan and Eric Church),Jason Aldean,Night Train,spotify:track:0h3DPHckCUqcWswjVMvdE9,,,,clickrow,endplay,False,,False,1517509302545,False
13479,2023-01-09T22:43:19Z,sir_frankster,osx,204852,US,24.2.197.91,unknown,Karma,Taylor Swift,Midnights,spotify:track:7KokYm8cMIXCsGVmUvKtqf,,,,trackdone,trackdone,False,0.0,False,1673303993,False
13480,2023-02-11T00:02:05Z,sir_frankster,ios,45441,US,166.198.22.52,unknown,I Miss You,blink-182,blink-182,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,,,,remote,fwdbtn,True,1.0,False,1676073679,False
13481,2018-03-15T16:31:09Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",211853,US,66.87.9.66,unknown,Look What You Made Me Do,Taylor Swift,reputation,spotify:track:1P17dC1amhFzptugyAO7Il,,,,trackdone,trackdone,True,,False,1521131256361,False
13482,2017-12-05T18:42:31Z,sir_frankster,OS X 10.13.1 [x86 8],252853,US,128.235.8.218,unknown,For the First Time,The Script,Science & Faith,spotify:track:09ZcYBGFX16X8GMDrvqQwt,,,,clickrow,trackdone,False,,False,1512499101375,False
13483,2020-04-25T17:31:25Z,sir_frankster,"iOS 13.3.1 (iPhone10,1)",9334,US,100.8.116.86,unknown,The Times They Are A-Changin',Simon & Garfunkel,"Wednesday Morning, 3 A.M.",spotify:track:3sO5oZ9NLbAlU6h1qVCPJq,,,,playbtn,endplay,True,,False,1587835875725,False
13484,2023-03-19T17:09:45Z,sir_frankster,ios,202395,US,107.115.20.162,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:4g2c7NoTWAOSYDy44l9nub,,,,fwdbtn,trackdone,True,0.0,False,1679245584,False
13485,2019-05-24T15:00:06Z,sir_frankster,OS X 10.14.4 [x86 8],218013,US,100.8.116.86,unknown,Unchained Melody,The Righteous Brothers,Just Once In My Life,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,,,,clickrow,trackdone,True,,False,1558709788411,False
13486,2021-09-03T23:59:26Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",215506,US,107.107.63.85,unknown,deja vu,Olivia Rodrigo,SOUR,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,,,,trackdone,trackdone,True,,False,1630713350330,False
13487,2021-12-27T19:50:06Z,sir_frankster,OS X 11.4.0 [x86 4],191946,US,24.146.205.242,unknown,Crazier,Taylor Swift,Hannah Montana The Movie,spotify:track:5vyxXfD5gLlyPxGZMEjtmd,,,,trackdone,trackdone,False,,False,1640634413797,False
13488,2022-10-05T01:38:24Z,sir_frankster,OS X 11.4.0 [arm 2],9373,US,24.2.197.91,unknown,Vincent,Don McLean,American Pie,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,,,,trackdone,endplay,False,,False,1664933892611,False
13489,2019-04-21T19:09:50Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",240047,US,66.87.85.116,unknown,When You're Gone,Avril Lavigne,The Best Damn Thing (Expanded Edition),spotify:track:54JKnDB3CzVu8wNAOM27BI,,,,trackdone,trackdone,True,,False,1555873548943,False
13490,2021-08-17T15:49:37Z,sir_frankster,OS X 11.4.0 [x86 4],144377,US,24.146.205.242,unknown,Lonely,Noah Cyrus,THE END OF EVERYTHING,spotify:track:6U1iuA5QfzYRPJxvdcxqtf,,,,trackdone,trackdone,False,,False,1629215231362,False
13491,2018-09-25T00:43:42Z,sir_frankster,OS X 10.13.6 [x86 8],248817,US,73.198.142.203,unknown,Fifteen,Taylor Swift,Fearless,spotify:track:4t0OI7XrODjSkAu3bTPmWj,,,,trackdone,fwdbtn,True,,False,1537835971263,False
13492,2018-11-26T20:10:50Z,sir_frankster,OS X 10.14.1 [x86 8],14942,US,128.235.250.32,unknown,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,Taylor Swift,spotify:track:7zMcNqs55Mxer82bvZFkpg,,,,clickrow,endplay,False,,False,1543263034863,False
13493,2021-01-14T07:31:05Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),192500,US,108.53.217.176,unknown,Annabelle's Homework,Alec Benjamin,Narrated For You,spotify:track:0DYRjWiFJHvLjxRrywtltC,,,,clickrow,trackdone,False,,False,1610609273377,False
13494,2023-02-27T01:20:49Z,sir_frankster,osx,152693,US,24.2.197.91,unknown,Creep - Acoustic Version,Space Eyes,Creep,spotify:track:1z66rtsjBpgHqAuw74tr9E,,,,clickrow,endplay,False,1.0,False,1677460693,False
13495,2023-02-12T02:33:45Z,sir_frankster,ios,4676,US,166.198.21.52,unknown,Stick Season,Noah Kahan,Stick Season,spotify:track:0mflMxspEfB0VbI1kyLiAv,,,,trackdone,fwdbtn,True,1.0,False,1676169220,False
